article,journal,author,affiliation,original_name,year,country,iso_a3,source_tag,DH discipline,Data preservation and  digital curation,Digital heritage and multimedia,NLP,Other,Text analysis/mining,Textual scholarship
10.2218_ijdc.v4i2.96,International Journal of Digital Curation,Peter Sefton,University of Southern Queensland,"Australian Digital Futures Institute, University of Southern Queensland",2009,Australia,AUS,journal,0.0001532669411972,0.19327673794759903,0.023170166808995397,0.000153266955749125,0.000306533838738675,0.03278675826732063,0.000153266955749125
10.2218_ijdc.v4i2.96,International Journal of Digital Curation,Ron Ward,University of Southern Queensland,"Australian Digital Futures Institute, University of Southern Queensland",2009,Australia,AUS,journal,0.0001532669411972,0.19327673794759903,0.023170166808995397,0.000153266955749125,0.000306533838738675,0.03278675826732063,0.000153266955749125
10.2218_ijdc.v4i2.97,International Journal of Digital Curation,Steve Todd,"EMC Corporation,Hopkinton, Massachusetts, USA","EMC Corporation,Hopkinton, Massachusetts, USA",2009,,,journal,0.0013026786036789,0.7817519064992665,0.0026053573237731003,0.0013026782544329,0.0026053569745271,0.20912936679087551,0.0013026783708482
10.2218_ijdc.v4i3.114,International Journal of Digital Curation,Jörg Brunsmann,University of Hagen,"Fernuniversität Hagen, Germany",2009,Germany,DEU,journal,0.0002404728293186,0.17960774687526276,0.24186289096542166,0.0002404727711109,0.0763651259912876,0.0014428364811463498,0.0002404727711109
10.2218_ijdc.v4i3.114,International Journal of Digital Curation,Wolfgang Wilkes,University of Hagen,"Fernuniversität Hagen, Germany",2009,Germany,DEU,journal,0.0002404728293186,0.17960774687526276,0.24186289096542166,0.0002404727711109,0.0763651259912876,0.0014428364811463498,0.0002404727711109
10.2218_ijdc.v4i3.115,International Journal of Digital Curation,Graham Pryor,University of Edinburgh,University of Edinburgh,2009,United Kingdom,GBR,journal,0.0007630851469002,0.8585579395294188,0.0015261695953085,0.0007630846812389,0.1330481730983592,0.0045785079710182,0.0007630847976543
10.2218_ijdc.v4i3.116,International Journal of Digital Curation,Tyler O. Walters,Georgia Institute of Technology,"Library and Information Center, Georgia Institute of Technology",2009,United States,USA,journal,0.0004772939428221,0.9937951762694864,0.0009545878856442,0.0004772938846144,0.0009545877692289,0.0028637631330636,0.0004772939428221
10.2218_ijdc.v4i3.117,International Journal of Digital Curation,D. Scott Brandt,"Distributed Data Curation Center, Purdue University","Distributed Data Curation Center, Purdue University",2009,,,journal,0.00010083900997415,0.24868909927317873,0.0002016779835685,0.000100838988146275,0.0002016779471887,0.00060503387066995,0.000100838988146275
10.2218_ijdc.v4i3.117,International Journal of Digital Curation,Jacob Carlson,"Distributed Data Curation Center, Purdue University","Distributed Data Curation Center, Purdue University",2009,,,journal,0.00010083900997415,0.24868909927317873,0.0002016779835685,0.000100838988146275,0.0002016779471887,0.00060503387066995,0.000100838988146275
10.2218_ijdc.v4i3.117,International Journal of Digital Curation,Melissa H. Cragin,University of Illinois at Urbana-Champaign,University of Illinois at Urbana-Champaign,2009,United States,USA,journal,0.00010083900997415,0.24868909927317873,0.0002016779835685,0.000100838988146275,0.0002016779471887,0.00060503387066995,0.000100838988146275
10.2218_ijdc.v4i3.117,International Journal of Digital Curation,Michael Witt,"Distributed Data Curation Center, Purdue University","Distributed Data Curation Center, Purdue University",2009,,,journal,0.00010083900997415,0.24868909927317873,0.0002016779835685,0.000100838988146275,0.0002016779471887,0.00060503387066995,0.000100838988146275
10.2218_ijdc.v4i3.120,International Journal of Digital Curation,Jano I. Van Hemert,University of Edinburgh,"National e-Science Centre, School of Informatics, University of Edinburgh",2009,United Kingdom,GBR,journal,0.00043428188655525,0.30035922431852663,0.19486363977193827,0.00043428179924375,0.00086856356938365,0.00260569059173565,0.00043428182834755
10.2218_ijdc.v4i3.120,International Journal of Digital Curation,Jean O’Donoghue,University of Edinburgh,"National e-Science Centre, School of Informatics, University of Edinburgh",2009,United Kingdom,GBR,journal,0.00043428188655525,0.30035922431852663,0.19486363977193827,0.00043428179924375,0.00086856356938365,0.00260569059173565,0.00043428182834755
10.2218_ijdc.v4i3.124,International Journal of Digital Curation,Adrian Burton,Australian National Data Service,Australian National Data Service,2009,,,journal,0.2303434759378433,0.26340481720399106,0.0010419492027721501,0.0005209746886976,0.0010419494356028,0.0031258473754859,0.00052097457228225
10.2218_ijdc.v4i3.124,International Journal of Digital Curation,Andrew Treloar,Australian National Data Service,Australian National Data Service,2009,,,journal,0.2303434759378433,0.26340481720399106,0.0010419492027721501,0.0005209746886976,0.0010419494356028,0.0031258473754859,0.00052097457228225
10.2218_ijdc.v4i3.125,International Journal of Digital Curation,Ant Miller,"BBC Research and Development, London","BBC Research and Development, London",2009,,,journal,0.0002743535636303,0.19417038400812694,0.078056820629475,0.00027435362183796667,0.0005487071078580666,0.001646121090743567,0.0583625982205073
10.2218_ijdc.v4i3.125,International Journal of Digital Curation,Matthew Addis,University of Southampton,"IT Innovation Centre, University of Southampton",2009,United Kingdom,GBR,journal,0.0002743535636303,0.19417038400812694,0.078056820629475,0.00027435362183796667,0.0005487071078580666,0.001646121090743567,0.0583625982205073
10.2218_ijdc.v4i3.125,International Journal of Digital Curation,Richard Wright,"BBC Research and Development, London","BBC Research and Development, London",2009,,,journal,0.0002743535636303,0.19417038400812694,0.078056820629475,0.00027435362183796667,0.0005487071078580666,0.001646121090743567,0.0583625982205073
10.2218_ijdc.v4i3.126,International Journal of Digital Curation,Chris Rusbridge,University of Edinburgh,"Digital Curation Centre, University of Edinburgh",2009,United Kingdom,GBR,journal,0.00020636911115916667,0.2006293713542012,0.00041273818351323326,0.00020636905295153332,0.0004127381253056,0.13125938118901095,0.00020636913056173336
10.2218_ijdc.v4i3.126,International Journal of Digital Curation,Heiko Müller,University of Edinburgh,"School of Informatics, University of Edinburgh",2009,United Kingdom,GBR,journal,0.00020636911115916667,0.2006293713542012,0.00041273818351323326,0.00020636905295153332,0.0004127381253056,0.13125938118901095,0.00020636913056173336
10.2218_ijdc.v4i3.126,International Journal of Digital Curation,Peter Buneman,University of Edinburgh,"School of Informatics, University of Edinburgh",2009,United Kingdom,GBR,journal,0.00020636911115916667,0.2006293713542012,0.00041273818351323326,0.00020636905295153332,0.0004127381253056,0.13125938118901095,0.00020636913056173336
10.2218_ijdc.v4i3.127,International Journal of Digital Curation,David Giaretta,"STFC Rutherford Appleton Lab, UK","STFC Rutherford Appleton Lab, UK",2009,,,journal,0.0001433890138287,0.4981359444645931,0.0002867780567612,0.0001433890138287,0.00028677801310545,0.00086033395200485,0.00014338899927675
10.2218_ijdc.v4i3.127,International Journal of Digital Curation,Sergio Albani,"ACS c/o ESA-ESRIN, Italy","ACS c/o ESA-ESRIN, Italy",2009,,,journal,0.0001433890138287,0.4981359444645931,0.0002867780567612,0.0001433890138287,0.00028677801310545,0.00086033395200485,0.00014338899927675
10.2218_ijdc.v5i1.140,International Journal of Digital Curation,Filipe Freitas,Instituto de Engenharia de Sistemas e Computadores Investigação e Desenvolvimento,Instituto de Engenharia de Sistemas e Computadores Investigação eDesenvolvimento em Lisboa (INESC-ID),2010,Portugal,PRT,journal,0.00011066391598432,0.13817270146682856,0.060610008239746084,0.00011066388105972001,0.00022132779704404004,0.000663983344566,0.00011066389270126
10.2218_ijdc.v5i1.140,International Journal of Digital Curation,Gonçalo Antunes,Instituto de Engenharia de Sistemas e Computadores Investigação e Desenvolvimento,Instituto de Engenharia de Sistemas e Computadores Investigação eDesenvolvimento em Lisboa (INESC-ID),2010,Portugal,PRT,journal,0.00011066391598432,0.13817270146682856,0.060610008239746084,0.00011066388105972001,0.00022132779704404004,0.000663983344566,0.00011066389270126
10.2218_ijdc.v5i1.140,International Journal of Digital Curation,José Barateiro,Instituto de Engenharia de Sistemas e Computadores Investigação e Desenvolvimento,Instituto de Engenharia de Sistemas e Computadores Investigação eDesenvolvimento em Lisboa (INESC-ID),2010,Portugal,PRT,journal,0.00011066391598432,0.13817270146682856,0.060610008239746084,0.00011066388105972001,0.00022132779704404004,0.000663983344566,0.00011066389270126
10.2218_ijdc.v5i1.140,International Journal of Digital Curation,José Barateiro,National Laboratory for Civil Engineering,Laboratório Nacional de Engenharia Civil (LNEC),2010,Portugal,PRT,journal,0.00011066391598432,0.13817270146682856,0.060610008239746084,0.00011066388105972001,0.00022132779704404004,0.000663983344566,0.00011066389270126
10.2218_ijdc.v5i1.140,International Journal of Digital Curation,José Borbinha,Instituto de Engenharia de Sistemas e Computadores Investigação e Desenvolvimento,Instituto de Engenharia de Sistemas e Computadores Investigação eDesenvolvimento em Lisboa (INESC-ID),2010,Portugal,PRT,journal,0.00011066391598432,0.13817270146682856,0.060610008239746084,0.00011066388105972001,0.00022132779704404004,0.000663983344566,0.00011066389270126
10.2218_ijdc.v5i1.141,International Journal of Digital Curation,Agiatis Benardou,Athena Research Centre,Athena Research Centre,2010,,,journal,0.044044571263449524,0.09781097295594267,0.0001669333266493429,8.346667579774287e-05,0.0001669333183339572,0.0005007999716326285,8.346668411311428e-05
10.2218_ijdc.v5i1.141,International Journal of Digital Curation,Costis Dallas,Athena Research Centre,Athena Research Centre,2010,,,journal,0.044044571263449524,0.09781097295594267,0.0001669333266493429,8.346667579774287e-05,0.0001669333183339572,0.0005007999716326285,8.346668411311428e-05
10.2218_ijdc.v5i1.141,International Journal of Digital Curation,Costis Dallas,Panteion University,Panteion University,2010,Greece,GRC,journal,0.044044571263449524,0.09781097295594267,0.0001669333266493429,8.346667579774287e-05,0.0001669333183339572,0.0005007999716326285,8.346668411311428e-05
10.2218_ijdc.v5i1.141,International Journal of Digital Curation,Costis Dallas,University of Toronto,University of Toronto,2010,Canada,CAN,journal,0.044044571263449524,0.09781097295594267,0.0001669333266493429,8.346667579774287e-05,0.0001669333183339572,0.0005007999716326285,8.346668411311428e-05
10.2218_ijdc.v5i1.141,International Journal of Digital Curation,Dimitris Gavrilis,Athena Research Centre,Athena Research Centre,2010,,,journal,0.044044571263449524,0.09781097295594267,0.0001669333266493429,8.346667579774287e-05,0.0001669333183339572,0.0005007999716326285,8.346668411311428e-05
10.2218_ijdc.v5i1.141,International Journal of Digital Curation,Panos Constantopoulos,Athena Research Centre,Athena Research Centre,2010,,,journal,0.044044571263449524,0.09781097295594267,0.0001669333266493429,8.346667579774287e-05,0.0001669333183339572,0.0005007999716326285,8.346668411311428e-05
10.2218_ijdc.v5i1.141,International Journal of Digital Curation,Panos Constantopoulos,Athens University of Economics and Business,Athens University of Economics and Business,2010,Greece,GRC,journal,0.044044571263449524,0.09781097295594267,0.0001669333266493429,8.346667579774287e-05,0.0001669333183339572,0.0005007999716326285,8.346668411311428e-05
10.2218_ijdc.v5i1.142,International Journal of Digital Curation,Joseph Pawletko,New York University,"Bobst Library, New York University",2010,United States,USA,journal,0.00020042191802833334,0.17824749421561129,0.15288119648660844,0.00020042193743086665,0.00040084387486176665,0.0012025315857801665,0.00020042191802833334
10.2218_ijdc.v5i1.142,International Journal of Digital Curation,Priscilla Caplan,Florida Center for Library Automation,Florida Center for Library Automation,2010,,,journal,0.00020042191802833334,0.17824749421561129,0.15288119648660844,0.00020042193743086665,0.00040084387486176665,0.0012025315857801665,0.00020042191802833334
10.2218_ijdc.v5i1.142,International Journal of Digital Curation,William R. Kehoe,Cornell University Library,Cornell University Library,2010,,,journal,0.00020042191802833334,0.17824749421561129,0.15288119648660844,0.00020042193743086665,0.00040084387486176665,0.0012025315857801665,0.00020042191802833334
10.2218_ijdc.v5i1.143,International Journal of Digital Curation,Astrid Schoger,Bavarian State Library,Bavarian State Library,2010,Germany,DEU,journal,0.00015791994519531664,0.1338309248288472,0.03109861904522403,0.00015791994519531664,0.0003158399291957167,0.0009475197293795167,0.0001579199645978667
10.2218_ijdc.v5i1.143,International Journal of Digital Curation,Björn Rätzke,Rätzke IT-Service,Rätzke IT-Service,2010,,,journal,0.00015791994519531664,0.1338309248288472,0.03109861904522403,0.00015791994519531664,0.0003158399291957167,0.0009475197293795167,0.0001579199645978667
10.2218_ijdc.v5i1.143,International Journal of Digital Curation,Peter Rödig,Bundeswehr University Munich,Universität der Bundeswehr München,2010,Germany,DEU,journal,0.00015791994519531664,0.1338309248288472,0.03109861904522403,0.00015791994519531664,0.0003158399291957167,0.0009475197293795167,0.0001579199645978667
10.2218_ijdc.v5i1.143,International Journal of Digital Curation,Peter Rödig,University of the Federal Armed Forces Munich,University of the Federal Armed Forces Munich,2010,,,journal,0.00015791994519531664,0.1338309248288472,0.03109861904522403,0.00015791994519531664,0.0003158399291957167,0.0009475197293795167,0.0001579199645978667
10.2218_ijdc.v5i1.143,International Journal of Digital Curation,Susanne Dobratz,Humboldt University of Berlin,Humboldt-Universität zu Berlin,2010,Germany,DEU,journal,0.00015791994519531664,0.1338309248288472,0.03109861904522403,0.00015791994519531664,0.0003158399291957167,0.0009475197293795167,0.0001579199645978667
